stage,normal,mob_boss,Stage,name_difficulty_enemys_type_
Ground,0_0_0,26_1_55,0_0_0,Untagged,Object,name_position_scale_rotation_tag_type_
Ground,0_0_-55,26_1_55,0_0_0,Untagged,Object,name_position_scale_rotation_tag_type_
Ground,0_0_64.9,26_1_75.64098,0_0_0,Untagged,Object,name_position_scale_rotation_tag_type_
way,-28.5_0_-66.83,31.1_1_31.1,0_0_0,Untagged,Object,name_position_scale_rotation_tag_type_
way,-28.5_0_-35.9,31.1_1_31.1,0_0_0,Untagged,Object,name_position_scale_rotation_tag_type_
way,-28.5_0_-4.81,31.1_1_31.1,0_0_0,Untagged,Object,name_position_scale_rotation_tag_type_
way,-28.5_0_26.24,31.1_1_31.1,0_0_0,Untagged,Object,name_position_scale_rotation_tag_type_
way,-28.5_0_56.82,31.1_1_31.1,0_0_0,Untagged,Object,name_position_scale_rotation_tag_type_
way,-28.5_0_87.2,31.1_1_31.1,0_0_0,Untagged,Object,name_position_scale_rotation_tag_type_
way,28.49999_0_-66.83,31.1_1_31.1,0_0_0,Untagged,Object,name_position_scale_rotation_tag_type_
way,28.49999_0_-35.9,31.1_1_31.1,0_0_0,Untagged,Object,name_position_scale_rotation_tag_type_
way,28.49999_0_-4.81,31.1_1_31.1,0_0_0,Untagged,Object,name_position_scale_rotation_tag_type_
way,28.49999_0_26.24,31.1_1_31.1,0_0_0,Untagged,Object,name_position_scale_rotation_tag_type_
way,28.49999_0_56.82,31.1_1_31.1,0_0_0,Untagged,Object,name_position_scale_rotation_tag_type_
way,28.5_0_87.7,31.1_1_31.1,0_0_0,Untagged,Object,name_position_scale_rotation_tag_type_
building,23_8_21.68,10_15_10,0_0_0,Untagged,Object,name_position_scale_rotation_tag_type_
building,23_8_34.29,10_15_10,0_0_0,Untagged,Object,name_position_scale_rotation_tag_type_
building,23_8_48.79,10_15_10,0_0_0,Untagged,Object,name_position_scale_rotation_tag_type_
building,23_8_65.38,10_15_10,0_0_0,Untagged,Object,name_position_scale_rotation_tag_type_
building,-23_8_21.68,10_15_12,0_0_0,Untagged,Object,name_position_scale_rotation_tag_type_
building,-23_8_40.99,10_15_12,0_0_0,Untagged,Object,name_position_scale_rotation_tag_type_
building,-23_8_55.18,10_15_12,0_0_0,Untagged,Object,name_position_scale_rotation_tag_type_
building,-23_8_9.27,10_15_10,0_0_0,Untagged,Object,name_position_scale_rotation_tag_type_
building,-23_5.5_-7.59,10_10_20,0_0_0,Untagged,Object,name_position_scale_rotation_tag_type_
building,-23_7.5_-29.67,10_14_15,0_0_0,Untagged,Object,name_position_scale_rotation_tag_type_
building,23_6.75_2.16,10_12.5_20,0_0_0,Untagged,Object,name_position_scale_rotation_tag_type_
building,23_8_-13.49,10_15_8,0_0_0,Untagged,Object,name_position_scale_rotation_tag_type_
building,23_8_-28.42,10_15_10,0_0_0,Untagged,Object,name_position_scale_rotation_tag_type_
area,13_4.36_0.06,57.70824_7.233_1,0_90_0,Untagged,Object,name_position_scale_rotation_tag_type_
area,-13_4.36_0.0600003,57.70824_7.233_1,0_90_0,Untagged,Object,name_position_scale_rotation_tag_type_
area,0_4.36_28.6,1_7.233_25,0_90_0,Untagged,Object,name_position_scale_rotation_tag_type_
area,0_4.36_-28,1_7.233_25,0_90_0,Untagged,Object,name_position_scale_rotation_tag_type_
player,-0.75_1.3_-19.53,0.75_0.75_0.75,0_0_0,Untagged,50,Player,name_position_scale_rotation_tag_hp_type_
wave,1,5,0.75,Wave,name_wave_max_interval_type_
enemy,-7_4.27_-24.51,0.7_0.7_0.7,0_0_0,Untagged,1,2,Enemy,name_position_scale_rotation_tag_wave_hp_type_
enemy,0_4.27_-21.51,0.7_0.7_0.7,0_0_0,Untagged,1,2,Enemy,name_position_scale_rotation_tag_wave_hp_type_
enemy,7_4.27_-24.51,0.7_0.7_0.7,0_0_0,Untagged,1,2,Enemy,name_position_scale_rotation_tag_wave_hp_type_
enemy,-4.01_4.369_-23.96,0.7_0.7_0.7,0_0_0,Untagged,1,2,Enemy,name_position_scale_rotation_tag_wave_hp_type_
enemy,3.49_4.369_-24.11,0.7_0.7_0.7,0_0_0,Untagged,1,2,Enemy,name_position_scale_rotation_tag_wave_hp_type_
enemy,-0.03_4.369_-19.24,0.7_0.7_0.7,0_0_0,Untagged,1,2,Enemy,name_position_scale_rotation_tag_wave_hp_type_
enemy,0_4.27_-21.51,0.7_0.7_0.7,0_0_0,Untagged,1,2,Enemy,name_position_scale_rotation_tag_wave_hp_type_
enemy,7_4.27_-24.51,0.7_0.7_0.7,0_0_0,Untagged,1,2,Enemy,name_position_scale_rotation_tag_wave_hp_type_
enemy,-4.01_4.369_-23.96,0.7_0.7_0.7,0_0_0,Untagged,1,2,Enemy,name_position_scale_rotation_tag_wave_hp_type_
enemy,3.49_4.369_-24.11,0.7_0.7_0.7,0_0_0,Untagged,1,2,Enemy,name_position_scale_rotation_tag_wave_hp_type_
enemy,-0.03_4.369_-19.24,0.7_0.7_0.7,0_0_0,Untagged,1,2,Enemy,name_position_scale_rotation_tag_wave_hp_type_
wave,2,5,0.75,Wave,name_wave_max_interval_type_
enemy,5.08_4.369_13.95,0.7_0.7_0.7,0_0_0,Untagged,2,2,Enemy,name_position_scale_rotation_tag_wave_hp_type_
enemy,-7.15_4.369_21,0.7_0.7_0.7,0_0_0,Untagged,2,2,Enemy,name_position_scale_rotation_tag_wave_hp_type_
enemy,4.86_4.369_22.5,0.7_0.7_0.7,0_0_0,Untagged,2,2,Enemy,name_position_scale_rotation_tag_wave_hp_type_
enemy,-7.13_4.369_15.64,0.7_0.7_0.7,0_0_0,Untagged,2,2,Enemy,name_position_scale_rotation_tag_wave_hp_type_
enemy,4.62_4.369_17.25,0.7_0.7_0.7,0_0_0,Untagged,2,2,Enemy,name_position_scale_rotation_tag_wave_hp_type_
enemy,0.07_4.369_11.85,0.7_0.7_0.7,0_0_0,Untagged,2,2,Enemy,name_position_scale_rotation_tag_wave_hp_type_
enemy,0.03_4.369_15.57,0.7_0.7_0.7,0_0_0,Untagged,2,2,Enemy,name_position_scale_rotation_tag_wave_hp_type_
enemy,-7.13_4.369_13.51,0.7_0.7_0.7,0_0_0,Untagged,2,2,Enemy,name_position_scale_rotation_tag_wave_hp_type_
enemy,5.08_4.369_13.95,0.7_0.7_0.7,0_0_0,Untagged,2,2,Enemy,name_position_scale_rotation_tag_wave_hp_type_
enemy,-7.15_4.369_21,0.7_0.7_0.7,0_0_0,Untagged,2,2,Enemy,name_position_scale_rotation_tag_wave_hp_type_
enemy,4.86_4.369_22.5,0.7_0.7_0.7,0_0_0,Untagged,2,2,Enemy,name_position_scale_rotation_tag_wave_hp_type_
wave,3,5,0.75,Wave,name_wave_max_interval_type_
enemy,4.86_4.369_36.02,0.7_0.7_0.7,0_0_0,Untagged,3,2,Enemy,name_position_scale_rotation_tag_wave_hp_type_
